Timestamp,EssayIndex,HumanScore,multi_ex_PredictedScore,multi_ex_err,multi_ex_PromptTokens,multi_ex_CompletionTokens,multi_ex_TotalTokens,multi_ex_Latency,multi_ex_EstimatedCost,multi_noex_PredictedScore,multi_noex_err,multi_noex_PromptTokens,multi_noex_CompletionTokens,multi_noex_TotalTokens,multi_noex_Latency,multi_noex_EstimatedCost,single_noex_PredictedScore,single_noex_err,single_noex_PromptTokens,single_noex_CompletionTokens,single_noex_TotalTokens,single_noex_Latency,single_noex_EstimatedCost,single_ex_PredictedScore,single_ex_err,single_ex_PromptTokens,single_ex_CompletionTokens,single_ex_TotalTokens,single_ex_Latency,single_ex_EstimatedCost,Essay_Agg_PromptTokens,Essay_Agg_CompletionTokens,Essay_Agg_TotalTokens,Essay_Agg_TotalLatency,Essay_Agg_EstimatedCost
2025-05-20T01:31:14.354591,139,9.0,6.5,2.5000,7128,16,7144,3.9998,0.00000000,6.0,3.0000,1985,16,2001,2.9180,0.00000000,6.0,3.0000,525,4,529,20.8735,0.00000000,6.0,3.0000,1872,4,1876,0.5510,0.00000000,11510,40,11550,28.3423,0.00000000
2025-05-20T01:31:14.763383,92,6.0,5.5,0.5000,7168,16,7184,41.3820,0.00000000,4.0,2.0000,2028,16,2044,2.1911,0.00000000,5.0,1.0000,535,4,539,0.5838,0.00000000,6.0,0.0000,1882,4,1886,0.7246,0.00000000,11613,40,11653,44.8814,0.00000000
2025-05-20T01:31:14.947089,273,7.0,6.0,1.0000,7064,16,7080,2.5389,0.00000000,6.0,1.0000,1924,16,1940,1.2784,0.00000000,6.0,1.0000,509,4,513,0.3977,0.00000000,6.0,1.0000,1856,4,1860,0.8372,0.00000000,11353,40,11393,5.0522,0.00000000
2025-05-20T01:31:15.281032,274,7.0,6.0,1.0000,7056,16,7072,1.4139,0.00000000,6.0,1.0000,1918,16,1934,2.9047,0.00000000,6.0,1.0000,507,4,511,0.6098,0.00000000,6.0,1.0000,1858,4,1862,0.4344,0.00000000,11339,40,11379,5.3628,0.00000000
2025-05-20T01:31:15.549966,7,6.5,4.5,2.0000,7222,16,7238,17.8858,0.00000000,4.0,2.5000,2082,16,2098,5.8448,0.00000000,4.0,2.5000,548,4,552,20.9908,0.00000000,5.0,1.5000,1895,4,1899,0.9476,0.00000000,11747,40,11787,45.6690,0.00000000
2025-05-20T01:31:15.807204,143,7.0,Calculation Error,NaN,7452,16,7468,1.9478,0.00000000,Calculation Error,NaN,2308,16,2324,24.7216,0.00000000,None,NaN,605,4,609,0.2707,0.00000000,6.0,1.0000,1952,4,1956,0.6470,0.00000000,12317,40,12357,27.5871,0.00000000
2025-05-20T01:31:16.856760,140,5.5,5.5,0.0000,7074,16,7090,25.0789,0.00000000,5.0,0.5000,1932,16,1948,2.6659,0.00000000,5.5,0.0000,513,4,517,0.4470,0.00000000,5.5,0.0000,1858,4,1862,1.0479,0.00000000,11377,40,11417,29.2396,0.00000000
2025-05-20T01:31:17.386588,284,5.5,6.0,0.5000,7376,16,7392,1.7349,0.00000000,5.0,0.5000,2236,16,2252,2.4060,0.00000000,5.5,0.0000,587,4,591,0.4796,0.00000000,6.0,0.5000,1934,4,1938,0.4340,0.00000000,12133,40,12173,5.0544,0.00000000
2025-05-20T01:31:17.460147,147,7.0,6.0,1.0000,7264,16,7280,1.6010,0.00000000,6.0,1.0000,2122,16,2138,4.2061,0.00000000,6.0,1.0000,558,4,562,21.5907,0.00000000,6.0,1.0000,1905,4,1909,0.8932,0.00000000,11849,40,11889,28.2911,0.00000000
2025-05-20T01:31:17.595251,294,6.5,6.5,0.0000,7510,16,7526,1.9615,0.00000000,6.0,0.5000,2368,16,2384,1.1347,0.00000000,6.0,0.5000,620,4,624,0.4904,0.00000000,6.5,0.0000,1967,4,1971,0.4431,0.00000000,12465,40,12505,4.0295,0.00000000
2025-05-20T01:31:17.667237,111,6.0,6.0,0.0000,7130,16,7146,14.1328,0.00000000,5.5,0.5000,2000,16,2016,26.3889,0.00000000,6.0,0.0000,528,4,532,0.5600,0.00000000,6.0,0.0000,1875,4,1879,0.2547,0.00000000,11533,40,11573,41.3363,0.00000000
2025-05-20T01:31:17.758153,282,6.0,5.5,0.5000,7460,16,7476,2.5729,0.00000000,5.0,1.0000,2329,16,2345,2.0204,0.00000000,5.0,1.0000,611,4,615,0.3924,0.00000000,6.0,0.0000,1958,4,1962,0.4794,0.00000000,12358,40,12398,5.4651,0.00000000
2025-05-20T01:31:18.425332,164,7.0,7.0,0.0000,7086,16,7102,2.9252,0.00000000,6.0,1.0000,1943,16,1959,22.5830,0.00000000,6.0,1.0000,514,4,518,0.8954,0.00000000,6.5,0.5000,1861,4,1865,0.6323,0.00000000,11404,40,11444,27.0358,0.00000000
2025-05-20T01:31:19.555322,155,4.5,4.0,0.5000,7046,16,7062,4.0289,0.00000000,4.0,0.5000,1906,16,1922,24.2586,0.00000000,4.0,0.5000,504,4,508,0.9840,0.00000000,5.0,0.5000,1851,4,1855,0.3711,0.00000000,11307,40,11347,29.6425,0.00000000
2025-05-20T01:31:19.563739,165,7.0,6.0,1.0000,6972,16,6988,1.5176,0.00000000,6.0,1.0000,1832,16,1848,3.4908,0.00000000,6.0,1.0000,486,4,490,0.2605,0.00000000,6.5,0.5000,1833,4,1837,22.8005,0.00000000,11123,40,11163,28.0694,0.00000000
2025-05-20T01:31:19.870160,278,7.0,6.0,1.0000,7556,16,7572,2.5103,0.00000000,5.5,1.5000,2430,16,2446,3.4499,0.00000000,5.5,1.5000,637,4,641,1.3246,0.00000000,6.0,1.0000,1984,4,1988,0.5839,0.00000000,12607,40,12647,7.8687,0.00000000
2025-05-20T01:31:19.886717,153,7.0,6.0,1.0000,7120,16,7136,7.2236,0.00000000,6.0,1.0000,1980,16,1996,1.6229,0.00000000,6.0,1.0000,523,4,527,20.9816,0.00000000,6.0,1.0000,1870,4,1874,0.2880,0.00000000,11493,40,11533,30.1162,0.00000000
2025-05-20T01:31:20.205367,290,6.0,6.0,0.0000,7144,16,7160,1.8991,0.00000000,5.5,0.5000,2006,16,2022,2.0216,0.00000000,6.0,0.0000,529,4,533,1.0659,0.00000000,6.0,0.0000,1876,4,1880,2.2488,0.00000000,11555,40,11595,7.2354,0.00000000
2025-05-20T01:31:20.215302,300,7.0,7.0,0.0000,7362,16,7378,1.6359,0.00000000,6.0,1.0000,2232,16,2248,1.3541,0.00000000,6.0,1.0000,586,4,590,0.2679,0.00000000,6.5,0.5000,1933,4,1937,1.4062,0.00000000,12113,40,12153,4.6640,0.00000000
2025-05-20T01:31:20.561464,296,6.5,5.0,1.5000,7520,16,7536,2.8198,0.00000000,5.0,1.5000,2388,16,2404,2.3380,0.00000000,5.0,1.5000,625,4,629,0.6819,0.00000000,6.0,0.5000,1972,4,1976,0.3658,0.00000000,12505,40,12545,6.2056,0.00000000
2025-05-20T01:31:20.579786,297,7.0,6.0,1.0000,7388,16,7404,2.0867,0.00000000,5.5,1.5000,2250,16,2266,2.1703,0.00000000,5.5,1.5000,590,4,594,0.6159,0.00000000,6.0,1.0000,1937,4,1941,0.9421,0.00000000,12165,40,12205,5.8151,0.00000000
2025-05-20T01:31:20.674661,161,7.5,6.5,1.0000,7006,16,7022,25.2612,0.00000000,6.0,1.5000,1875,16,1891,1.9686,0.00000000,6.0,1.5000,497,4,501,1.8968,0.00000000,6.5,1.0000,1846,4,1850,0.4787,0.00000000,11224,40,11264,29.6052,0.00000000
2025-05-20T01:31:21.049229,177,6.5,5.0,1.5000,7144,16,7160,4.3912,0.00000000,5.0,1.5000,2004,16,2020,22.9138,0.00000000,5.5,1.0000,529,4,533,0.6267,0.00000000,5.5,1.0000,1876,4,1880,0.3733,0.00000000,11553,40,11593,28.3051,0.00000000
2025-05-20T01:31:21.401842,287,7.0,7.0,0.0000,7264,16,7280,1.2160,0.00000000,6.0,1.0000,2124,16,2140,3.0299,0.00000000,6.5,0.5000,561,4,565,0.3618,0.00000000,7.5,0.5000,1897,4,1901,4.0138,0.00000000,11846,40,11886,8.6214,0.00000000
2025-05-20T01:31:21.420602,299,7.0,5.0,2.0000,7196,16,7212,2.4580,0.00000000,4.0,3.0000,2056,16,2072,2.2847,0.00000000,5.0,2.0000,542,4,546,0.2426,0.00000000,5.5,1.5000,1889,4,1893,1.1533,0.00000000,11683,40,11723,6.1386,0.00000000
2025-05-20T01:31:21.570271,159,7.0,6.5,0.5000,7424,16,7440,5.1755,0.00000000,6.0,1.0000,2284,16,2300,24.3416,0.00000000,6.0,1.0000,599,4,603,1.1500,0.00000000,6.5,0.5000,1948,4,1952,0.4217,0.00000000,12255,40,12295,31.0888,0.00000000
2025-05-20T01:31:21.570729,186,8.5,7.0,1.5000,7302,16,7318,3.3554,0.00000000,6.0,2.5000,2159,16,2175,2.8504,0.00000000,6.0,2.5000,568,4,572,21.1334,0.00000000,6.5,2.0000,1915,4,1919,0.3490,0.00000000,11944,40,11984,27.6882,0.00000000
2025-05-20T01:31:21.573362,167,5.0,5.0,0.0000,6932,16,6948,2.2719,0.00000000,5.0,0.0000,1794,16,1810,22.1026,0.00000000,5.0,0.0000,476,4,480,0.9115,0.00000000,5.0,0.0000,1814,4,1818,4.5859,0.00000000,11016,40,11056,29.8718,0.00000000
2025-05-20T01:31:21.576700,197,6.5,6.0,0.5000,7213,15,7228,1.4297,0.00000000,6.0,0.5000,2082,16,2098,2.2781,0.00000000,6.0,0.5000,548,4,552,0.3703,0.00000000,6.5,0.0000,1895,4,1899,22.6656,0.00000000,11738,39,11777,26.7437,0.00000000
2025-05-20T01:31:21.716929,95,7.5,5.5,2.0000,7366,16,7382,25.7225,0.00000000,5.0,2.5000,2224,16,2240,3.0852,0.00000000,5.0,2.5000,584,4,588,0.2392,0.00000000,6.0,1.5000,1931,4,1935,22.7881,0.00000000,12105,40,12145,51.8350,0.00000000
2025-05-20T01:31:22.114689,185,5.5,6.5,1.0000,7458,16,7474,4.6503,0.00000000,6.0,0.5000,2328,16,2344,1.8120,0.00000000,6.0,0.5000,610,4,614,21.1440,0.00000000,6.5,1.0000,1957,4,1961,0.8822,0.00000000,12353,40,12393,28.4884,0.00000000
2025-05-20T01:31:22.376991,182,6.0,6.0,0.0000,8276,16,8292,25.0921,0.00000000,5.5,0.5000,3136,16,3152,2.4092,0.00000000,6.0,0.0000,812,4,816,0.4479,0.00000000,6.0,0.0000,2159,4,2163,0.8083,0.00000000,14383,40,14423,28.7576,0.00000000
2025-05-20T01:31:22.964752,293,8.0,Calculation Error,NaN,7188,16,7204,3.2496,0.00000000,Calculation Error,NaN,2044,16,2060,5.5473,0.00000000,None,NaN,540,4,544,0.2652,0.00000000,5.0,3.0000,1889,4,1893,0.5829,0.00000000,11661,40,11701,9.6450,0.00000000
2025-05-20T01:31:23.264428,198,7.5,6.0,1.5000,7232,16,7248,2.5822,0.00000000,6.0,1.5000,2092,16,2108,2.5669,0.00000000,6.0,1.5000,551,4,555,0.3325,0.00000000,6.5,1.0000,1898,4,1902,22.8437,0.00000000,11773,40,11813,28.3254,0.00000000
2025-05-20T01:31:23.284722,221,6.0,6.0,0.0000,7496,16,7512,2.4042,0.00000000,5.0,1.0000,2356,16,2372,21.0401,0.00000000,5.0,1.0000,617,4,621,0.2255,0.00000000,6.0,0.0000,1955,4,1959,0.5774,0.00000000,12424,40,12464,24.2473,0.00000000
2025-05-20T01:31:23.394091,170,6.5,6.5,0.0000,7730,16,7746,5.1023,0.00000000,5.5,1.0000,2585,16,2601,24.9246,0.00000000,6.0,0.5000,675,4,679,0.5974,0.00000000,6.5,0.0000,2022,4,2026,0.9146,0.00000000,13012,40,13052,31.5388,0.00000000
2025-05-20T01:31:23.483849,184,5.5,7.0,1.5000,7468,16,7484,5.5072,0.00000000,6.0,0.5000,2330,16,2346,23.0744,0.00000000,6.0,0.5000,610,4,614,0.4229,0.00000000,6.5,1.0000,1957,4,1961,0.8597,0.00000000,12365,40,12405,29.8641,0.00000000
2025-05-20T01:31:24.200636,210,6.5,5.0,1.5000,7602,15,7617,24.4439,0.00000000,5.0,1.5000,2460,16,2476,2.6211,0.00000000,5.0,1.5000,643,4,647,0.2464,0.00000000,5.0,1.5000,1990,4,1994,0.2842,0.00000000,12695,39,12734,27.5956,0.00000000
2025-05-20T01:31:24.219698,208,6.5,6.0,0.5000,7206,16,7222,24.3651,0.00000000,6.0,0.5000,2064,16,2080,2.2091,0.00000000,6.0,0.5000,544,4,548,0.5169,0.00000000,6.0,0.5000,1891,4,1895,0.5538,0.00000000,11705,40,11745,27.6449,0.00000000
2025-05-20T01:31:24.479860,191,5.5,5.5,0.0000,7004,16,7020,27.0696,0.00000000,5.0,0.5000,1866,16,1882,2.1843,0.00000000,5.0,0.5000,494,4,498,0.3413,0.00000000,5.5,0.0000,1841,4,1845,0.5595,0.00000000,11205,40,11245,30.1547,0.00000000
2025-05-20T01:31:24.542442,195,6.0,6.5,0.5000,7550,16,7566,6.6121,0.00000000,6.0,0.0000,2412,16,2428,22.3419,0.00000000,6.0,0.0000,630,4,634,0.8004,0.00000000,6.5,0.5000,1977,4,1981,0.2744,0.00000000,12569,40,12609,30.0288,0.00000000
2025-05-20T01:31:24.558861,314,7.0,6.0,1.0000,7230,16,7246,2.1677,0.00000000,5.0,2.0000,2102,16,2118,1.3743,0.00000000,5.5,1.5000,555,4,559,0.2984,0.00000000,6.0,1.0000,1900,4,1904,0.5019,0.00000000,11787,40,11827,4.3423,0.00000000
2025-05-20T01:31:24.720310,215,7.0,6.0,1.0000,7220,16,7236,24.2505,0.00000000,6.0,1.0000,2080,16,2096,1.5095,0.00000000,6.0,1.0000,548,4,552,1.0071,0.00000000,6.0,1.0000,1895,4,1899,0.7319,0.00000000,11743,40,11783,27.4988,0.00000000
2025-05-20T01:31:24.720621,201,6.5,6.0,0.5000,7492,16,7508,24.5490,0.00000000,5.5,1.0000,2352,16,2368,3.2401,0.00000000,5.5,1.0000,616,4,620,1.1912,0.00000000,6.0,0.5000,1963,4,1967,0.2894,0.00000000,12423,40,12463,29.2697,0.00000000
2025-05-20T01:31:24.926435,212,7.5,6.0,1.5000,7450,16,7466,2.6249,0.00000000,5.5,2.0000,2308,16,2324,23.8849,0.00000000,5.5,2.0000,605,4,609,0.9519,0.00000000,6.5,1.0000,1952,4,1956,0.5276,0.00000000,12315,40,12355,27.9893,0.00000000
2025-05-20T01:31:25.121426,305,8.5,7.0,1.5000,7448,16,7464,4.5175,0.00000000,7.0,1.5000,2320,16,2336,1.5883,0.00000000,6.5,2.0000,608,4,612,0.8312,0.00000000,7.5,1.0000,1955,4,1959,0.5881,0.00000000,12331,40,12371,7.5251,0.00000000
2025-05-20T01:31:25.242071,220,7.0,6.0,1.0000,7176,16,7192,3.3269,0.00000000,6.0,1.0000,2043,16,2059,22.1656,0.00000000,6.0,1.0000,542,4,546,0.3295,0.00000000,6.0,1.0000,1889,4,1893,0.3890,0.00000000,11650,40,11690,26.2111,0.00000000
2025-05-20T01:31:25.296884,200,5.5,5.0,0.5000,7548,16,7564,25.9699,0.00000000,4.0,1.5000,2410,16,2426,1.8925,0.00000000,5.0,0.5000,630,4,634,0.9876,0.00000000,5.5,0.0000,1977,4,1981,1.0888,0.00000000,12565,40,12605,29.9388,0.00000000
2025-05-20T01:31:25.476360,193,7.5,6.0,1.5000,7712,16,7728,26.5207,0.00000000,5.0,2.5000,2572,16,2588,3.3434,0.00000000,5.0,2.5000,673,4,677,0.4701,0.00000000,6.0,1.5000,2018,4,2022,0.7511,0.00000000,12975,40,13015,31.0852,0.00000000
2025-05-20T01:31:25.566001,206,5.5,5.5,0.0000,7056,16,7072,4.2855,0.00000000,5.0,0.5000,1916,16,1932,2.8097,0.00000000,5.0,0.5000,507,4,511,22.3087,0.00000000,5.5,0.0000,1854,4,1858,0.2728,0.00000000,11333,40,11373,29.6767,0.00000000
2025-05-20T01:31:26.389237,329,5.0,6.0,1.0000,7694,16,7710,2.4323,0.00000000,5.0,0.0000,2552,16,2568,1.3541,0.00000000,5.5,0.5000,666,4,670,0.2335,0.00000000,6.0,1.0000,2013,4,2017,0.2539,0.00000000,12925,40,12965,4.2737,0.00000000
2025-05-20T01:31:26.950069,323,6.0,6.0,0.0000,7412,16,7428,2.3047,0.00000000,5.5,0.5000,2269,16,2285,2.7113,0.00000000,6.0,0.0000,596,4,600,0.2458,0.00000000,6.0,0.0000,1943,4,1947,0.2658,0.00000000,12220,40,12260,5.5277,0.00000000
2025-05-20T01:31:27.037613,311,5.0,7.0,2.0000,7986,16,8002,2.9785,0.00000000,5.5,0.5000,2846,16,2862,2.6667,0.00000000,6.5,1.5000,737,4,741,0.4946,0.00000000,7.0,2.0000,2086,4,2090,1.0266,0.00000000,13655,40,13695,7.1664,0.00000000
2025-05-20T01:31:28.154963,234,6.5,5.5,1.0000,7108,16,7124,25.3708,0.00000000,5.0,1.5000,1970,16,1986,1.5914,0.00000000,5.5,1.0000,522,4,526,0.4278,0.00000000,6.0,0.5000,1867,4,1871,0.5641,0.00000000,11467,40,11507,27.9541,0.00000000
2025-05-20T01:31:28.399110,325,7.0,6.0,1.0000,7234,16,7250,2.6236,0.00000000,6.0,1.0000,2083,16,2099,2.8479,0.00000000,6.0,1.0000,551,4,555,0.2948,0.00000000,6.0,1.0000,1898,4,1902,1.0605,0.00000000,11766,40,11806,6.8267,0.00000000
2025-05-20T01:31:28.400482,304,6.0,6.0,0.0000,7385,16,7401,7.0090,0.00000000,5.0,1.0000,2258,16,2274,2.4481,0.00000000,5.5,0.5000,592,4,596,0.2192,0.00000000,6.5,0.5000,1939,4,1943,1.2620,0.00000000,12174,40,12214,10.9384,0.00000000
2025-05-20T01:31:28.416515,306,6.5,6.0,0.5000,7211,16,7227,5.7658,0.00000000,5.5,1.0000,2080,16,2096,3.0556,0.00000000,6.0,0.5000,548,4,552,0.5524,0.00000000,6.5,0.0000,1895,4,1899,1.3732,0.00000000,11734,40,11774,10.7470,0.00000000
2025-05-20T01:31:28.574674,226,7.0,7.0,0.0000,7384,16,7400,24.8683,0.00000000,6.0,1.0000,2244,16,2260,3.4231,0.00000000,6.5,0.5000,587,4,591,0.3548,0.00000000,7.0,0.0000,1936,4,1940,0.6031,0.00000000,12151,40,12191,29.2494,0.00000000
2025-05-20T01:31:28.622256,315,5.5,5.0,0.5000,7032,16,7048,2.4784,0.00000000,4.5,1.0000,1899,16,1915,4.1836,0.00000000,5.0,0.5000,504,4,508,0.9061,0.00000000,5.0,0.5000,1851,4,1855,0.4914,0.00000000,11286,40,11326,8.0595,0.00000000
2025-05-20T01:31:28.659281,316,4.0,4.0,0.0000,7213,16,7229,2.9270,0.00000000,4.0,0.0000,2084,16,2100,3.6200,0.00000000,4.0,0.0000,549,4,553,1.2704,0.00000000,5.0,1.0000,1896,4,1900,0.2607,0.00000000,11742,40,11782,8.0779,0.00000000
2025-05-20T01:31:28.994993,341,6.5,6.0,0.5000,7776,16,7792,1.7428,0.00000000,5.5,1.0000,2636,16,2652,1.4047,0.00000000,6.0,0.5000,687,4,691,0.5691,0.00000000,6.5,0.0000,2020,4,2024,0.5566,0.00000000,13119,40,13159,4.2732,0.00000000
2025-05-20T01:31:29.475494,331,6.5,6.5,0.0000,7202,16,7218,2.5502,0.00000000,6.0,0.5000,2060,16,2076,3.0593,0.00000000,6.0,0.5000,543,4,547,0.3616,0.00000000,6.5,0.0000,1890,4,1894,0.5379,0.00000000,11695,40,11735,6.5089,0.00000000
2025-05-20T01:31:29.805827,240,8.0,7.0,1.0000,7858,16,7874,2.4886,0.00000000,6.5,1.5000,2730,16,2746,24.4811,0.00000000,6.5,1.5000,710,4,714,0.2837,0.00000000,7.0,1.0000,2057,4,2061,1.1218,0.00000000,13355,40,13395,28.3752,0.00000000
2025-05-20T01:31:30.307359,254,6.5,6.0,0.5000,7364,16,7380,2.2924,0.00000000,5.5,1.0000,2224,16,2240,21.6741,0.00000000,5.5,1.0000,584,4,588,0.8400,0.00000000,6.0,0.5000,1931,4,1935,0.5527,0.00000000,12103,40,12143,25.3591,0.00000000
2025-05-20T01:31:30.485476,247,7.0,5.5,1.5000,7144,16,7160,2.0484,0.00000000,5.0,2.0000,2004,16,2020,22.7683,0.00000000,5.5,1.5000,529,4,533,1.0922,0.00000000,6.0,1.0000,1867,4,1871,0.6797,0.00000000,11544,40,11584,26.5887,0.00000000
2025-05-20T01:31:30.529579,333,5.5,6.0,0.5000,6904,16,6920,3.0611,0.00000000,6.0,0.5000,1764,16,1780,3.0897,0.00000000,6.0,0.5000,469,4,473,0.2672,0.00000000,6.0,0.5000,1816,4,1820,0.8239,0.00000000,10953,40,10993,7.2419,0.00000000
2025-05-20T01:31:30.739907,245,5.5,5.5,0.0000,7462,16,7478,25.1017,0.00000000,5.0,0.5000,2329,16,2345,1.3545,0.00000000,5.5,0.0000,611,4,615,0.2303,0.00000000,6.0,0.5000,1958,4,1962,0.3994,0.00000000,12360,40,12400,27.0859,0.00000000
2025-05-20T01:31:31.030028,330,8.0,7.0,1.0000,7652,16,7668,2.1572,0.00000000,6.0,2.0000,2512,16,2528,3.1296,0.00000000,6.5,1.5000,656,4,660,0.2941,0.00000000,7.0,1.0000,2003,4,2007,3.0695,0.00000000,12823,40,12863,8.6504,0.00000000
2025-05-20T01:31:31.060250,332,5.5,6.5,1.0000,7560,16,7576,3.0298,0.00000000,6.0,0.5000,2428,16,2444,3.1434,0.00000000,6.0,0.5000,635,4,639,0.9469,0.00000000,6.5,1.0000,1973,4,1977,0.6736,0.00000000,12596,40,12636,7.7938,0.00000000
2025-05-20T01:31:31.111682,336,7.0,6.0,1.0000,7260,16,7276,2.4733,0.00000000,6.0,1.0000,2128,16,2144,2.9313,0.00000000,6.0,1.0000,560,4,564,0.7227,0.00000000,6.0,1.0000,1898,4,1902,0.7836,0.00000000,11846,40,11886,6.9109,0.00000000
2025-05-20T01:31:31.139176,241,7.5,6.0,1.5000,7764,16,7780,2.6918,0.00000000,6.0,1.5000,2619,16,2635,24.2663,0.00000000,6.0,1.5000,686,4,690,0.3226,0.00000000,6.5,1.0000,2031,4,2035,1.8946,0.00000000,13100,40,13140,29.1752,0.00000000
2025-05-20T01:31:31.227759,246,5.5,5.5,0.0000,7462,16,7478,25.0604,0.00000000,5.0,0.5000,2332,16,2348,1.5998,0.00000000,5.5,0.0000,611,4,615,0.2284,0.00000000,6.0,0.5000,1958,4,1962,0.4843,0.00000000,12363,40,12403,27.3729,0.00000000
2025-05-20T01:31:31.404482,343,7.0,6.0,1.0000,7236,16,7252,1.4663,0.00000000,6.0,1.0000,2091,16,2107,3.9395,0.00000000,6.0,1.0000,548,4,552,0.6925,0.00000000,6.5,0.5000,1899,4,1903,0.3810,0.00000000,11774,40,11814,6.4792,0.00000000
2025-05-20T01:31:31.820705,251,5.0,6.0,1.0000,7412,16,7428,1.3773,0.00000000,5.5,0.5000,2272,16,2288,24.5511,0.00000000,6.0,1.0000,596,4,600,0.3435,0.00000000,6.5,1.5000,1934,4,1938,0.9467,0.00000000,12214,40,12254,27.2185,0.00000000
2025-05-20T01:31:31.884010,342,6.0,6.0,0.0000,7164,16,7180,1.5685,0.00000000,6.0,0.0000,2032,16,2048,4.7354,0.00000000,6.0,0.0000,536,4,540,0.3954,0.00000000,6.5,0.5000,1883,4,1887,0.4615,0.00000000,11615,40,11655,7.1608,0.00000000
2025-05-20T01:31:32.141804,349,8.5,7.0,1.5000,7522,16,7538,2.5241,0.00000000,6.0,2.5000,2392,16,2408,1.8740,0.00000000,6.5,2.0000,626,4,630,0.8341,0.00000000,7.0,1.5000,1973,4,1977,0.5186,0.00000000,12513,40,12553,5.7508,0.00000000
2025-05-20T01:31:32.184544,255,6.5,6.0,0.5000,7358,16,7374,1.9625,0.00000000,5.5,1.0000,2224,16,2240,2.2908,0.00000000,5.5,1.0000,584,4,588,0.2945,0.00000000,6.0,0.5000,1931,4,1935,22.6658,0.00000000,12097,40,12137,27.2137,0.00000000
2025-05-20T01:31:32.587254,79,7.0,6.0,1.0000,7194,16,7210,17.9158,0.00000000,5.5,1.5000,2066,16,2082,23.2978,0.00000000,6.0,1.0000,544,4,548,20.9687,0.00000000,6.0,1.0000,1891,4,1895,0.5223,0.00000000,11695,40,11735,62.7046,0.00000000
2025-05-20T01:31:32.701020,355,7.0,6.0,1.0000,7164,16,7180,1.8943,0.00000000,5.0,2.0000,2026,16,2042,1.5471,0.00000000,5.0,2.0000,534,4,538,0.5815,0.00000000,6.0,1.0000,1881,4,1885,0.2606,0.00000000,11605,40,11645,4.2835,0.00000000
2025-05-20T01:31:32.774681,256,7.0,6.0,1.0000,7404,16,7420,1.9512,0.00000000,6.0,1.0000,2261,16,2277,23.2389,0.00000000,6.0,1.0000,594,4,598,0.8462,0.00000000,6.5,0.5000,1941,4,1945,1.1499,0.00000000,12200,40,12240,27.1861,0.00000000
2025-05-20T01:31:32.904236,344,7.0,6.0,1.0000,7286,16,7302,1.8363,0.00000000,5.5,1.5000,2156,16,2172,4.1998,0.00000000,5.5,1.5000,567,4,571,1.4351,0.00000000,6.0,1.0000,1914,4,1918,0.3104,0.00000000,11923,40,11963,7.7816,0.00000000
2025-05-20T01:31:33.736312,250,6.0,6.0,0.0000,7332,16,7348,24.5568,0.00000000,6.0,0.0000,2208,16,2224,4.1943,0.00000000,None,NaN,581,4,585,0.2703,0.00000000,6.0,0.0000,1928,4,1932,0.3552,0.00000000,12049,40,12089,29.3765,0.00000000
2025-05-20T01:31:33.901521,54,6.5,6.0,0.5000,7606,16,7622,40.9191,0.00000000,5.0,1.5000,2464,16,2480,22.3126,0.00000000,5.0,1.5000,644,4,648,0.2685,0.00000000,6.0,0.5000,1991,4,1995,0.5198,0.00000000,12705,40,12745,64.0200,0.00000000
2025-05-20T01:31:34.156399,117,7.0,7.0,0.0000,7416,16,7432,11.7115,0.00000000,6.0,1.0000,2276,16,2292,22.6828,0.00000000,6.0,1.0000,597,4,601,0.2189,0.00000000,6.5,0.5000,1944,4,1948,22.8322,0.00000000,12233,40,12273,57.4454,0.00000000
2025-05-20T01:31:34.157461,359,8.0,6.5,1.5000,7192,16,7208,2.0611,0.00000000,6.0,2.0000,2052,16,2068,1.3146,0.00000000,6.5,1.5000,539,4,543,1.3311,0.00000000,6.5,1.5000,1888,4,1892,0.4546,0.00000000,11671,40,11711,5.1614,0.00000000
2025-05-20T01:31:34.201864,268,6.5,6.0,0.5000,7376,16,7392,1.9059,0.00000000,6.0,0.5000,2236,16,2252,22.3075,0.00000000,6.0,0.5000,585,4,589,1.3167,0.00000000,6.5,0.0000,1934,4,1938,0.5110,0.00000000,12131,40,12171,26.0411,0.00000000
2025-05-20T01:31:34.487078,137,5.0,6.0,1.0000,7336,16,7352,24.1781,0.00000000,5.5,0.5000,2196,16,2212,23.4756,0.00000000,6.0,1.0000,577,4,581,0.8468,0.00000000,6.0,1.0000,1924,4,1928,0.8540,0.00000000,12033,40,12073,49.3544,0.00000000
2025-05-20T01:31:34.686504,269,6.0,6.0,0.0000,7238,16,7254,24.0250,0.00000000,6.0,0.0000,2110,16,2126,1.7068,0.00000000,5.5,0.5000,555,4,559,0.3171,0.00000000,6.0,0.0000,1902,4,1906,0.4746,0.00000000,11805,40,11845,26.5235,0.00000000
2025-05-20T01:31:35.245553,34,6.0,5.0,1.0000,7024,16,7040,42.1109,0.00000000,5.0,1.0000,1884,16,1900,22.2391,0.00000000,5.0,1.0000,499,4,503,0.2947,0.00000000,5.5,0.5000,1846,4,1850,0.7135,0.00000000,11253,40,11293,65.3582,0.00000000
