Timestamp,Step,EssayIndex,ChosenRecipe,HumanScore,PredictedScore,Reward,Epsilon,ErrorMessage,PromptTokens,CompletionTokens,TotalTokens,Latency,EstimatedCost
2025-05-20T01:24:43.635268,186,767,MultiStep+Ex,6.0,4.0,-2.0776,0.2000,,7746,12,7758,2.7206,0.00116910
2025-05-20T01:24:43.636513,177,559,MultiStep+Ex,6.5,6.0,-0.5758,0.2000,,7570,12,7582,2.7929,0.00114270
2025-05-20T01:24:43.640613,276,631,SingleStep-NoEx,6.0,6.0,-0.0098,0.2000,,975,3,978,0.7374,0.00014805
2025-05-20T01:24:43.641468,184,459,MultiStep+Ex,8.0,6.0,-2.0789,0.2000,,7874,12,7886,2.7283,0.00118830
2025-05-20T01:24:43.643159,171,472,MultiStep+Ex,5.0,3.5,-1.5760,0.2000,,7590,12,7602,2.8719,0.00114570
2025-05-20T01:24:43.648734,207,167,MultiStep+Ex,5.0,4.0,-1.0751,0.2000,,7494,12,7506,2.5835,0.00113130
2025-05-20T01:24:43.651636,201,172,MultiStep+Ex,6.5,5.0,-1.5790,0.2000,,7886,12,7898,2.6210,0.00119010
2025-05-20T01:24:43.654535,198,54,MultiStep+Ex,6.5,6.0,-0.5815,0.2000,,8138,12,8150,2.6254,0.00122790
2025-05-20T01:24:43.675757,206,91,MultiStep+Ex,5.0,4.0,-1.0777,0.2000,,7762,12,7774,2.6178,0.00117150
2025-05-20T01:24:43.690797,189,77,MultiStep+Ex,6.5,6.0,-0.5768,0.2000,,7670,12,7682,2.6650,0.00115770
2025-05-20T01:24:43.705257,194,232,MultiStep+Ex,6.5,5.5,-1.0759,0.2000,,7582,12,7594,2.6783,0.00114450
2025-05-20T01:24:43.719817,190,361,MultiStep+Ex,7.5,7.0,-0.5784,0.2000,,7830,12,7842,2.6935,0.00118170
2025-05-20T01:24:43.730131,179,203,MultiStep+Ex,6.0,7.0,-1.0783,0.2000,,7822,12,7834,2.8632,0.00118050
2025-05-20T01:24:43.770283,196,403,MultiStep+Ex,8.0,7.0,-1.0773,0.2000,,7714,12,7726,2.7417,0.00116430
2025-05-20T01:24:43.793557,217,706,MultiStep+Ex,8.0,7.0,-1.0809,0.2000,,8082,12,8094,2.5069,0.00121950
2025-05-20T01:24:43.802454,203,141,MultiStep+Ex,6.0,5.0,-1.0761,0.2000,,7594,12,7606,2.7707,0.00114630
2025-05-20T01:24:43.811843,202,751,MultiStep+Ex,7.0,4.5,-2.5729,0.2000,,7278,12,7290,2.7806,0.00109890
2025-05-20T01:24:43.817609,191,457,MultiStep+Ex,6.5,5.0,-1.5755,0.2000,,7534,12,7546,2.7906,0.00113730
2025-05-20T01:24:43.849586,224,340,MultiStep+Ex,7.0,7.0,-0.0787,0.2000,,7858,12,7870,2.4739,0.00118590
2025-05-20T01:24:43.866807,226,750,MultiStep+Ex,7.0,5.0,-2.0770,0.2000,,7690,12,7702,2.4644,0.00116070
2025-05-20T01:24:43.870315,244,128,MultiStep+Ex,5.5,5.0,-0.5777,0.2000,,7758,12,7770,2.2487,0.00117090
2025-05-20T01:24:43.876068,208,530,MultiStep+Ex,6.0,6.0,-0.0779,0.2000,,7774,12,7786,2.7906,0.00117330
2025-05-20T01:24:43.890087,200,592,MultiStep+Ex,5.5,6.0,-0.5769,0.2000,,7674,12,7686,2.8580,0.00115830
2025-05-20T01:24:43.900014,188,633,MultiStep+Ex,6.5,7.0,-0.5821,0.2000,,8198,12,8210,2.8742,0.00123690
2025-05-20T01:24:43.901818,205,91,MultiStep+Ex,5.0,4.0,-1.0777,0.2000,,7762,12,7774,2.8635,0.00117150
2025-05-20T01:24:43.903959,204,406,MultiStep+Ex,8.5,6.5,-2.0789,0.2000,,7874,12,7886,2.8718,0.00118830
2025-05-20T01:24:43.905671,238,560,MultiStep+Ex,6.5,6.0,-0.5758,0.2000,,7570,12,7582,2.3563,0.00114270
2025-05-20T01:24:43.921507,222,504,MultiStep+Ex,6.0,4.0,-2.0755,0.2000,,7542,12,7554,2.5664,0.00113850
2025-05-20T01:24:43.948050,211,534,MultiStep+Ex,7.0,6.0,-1.0763,0.2000,,7618,12,7630,2.8497,0.00114990
2025-05-20T01:24:43.950614,227,18,MultiStep+Ex,7.5,6.0,-1.5757,0.2000,,7554,12,7566,2.5254,0.00114030
2025-05-20T01:24:43.957054,243,675,MultiStep+Ex,8.0,7.0,-1.0771,0.2000,,7698,12,7710,2.3427,0.00116190
2025-05-20T01:24:43.963689,225,511,MultiStep+Ex,6.0,6.0,-0.0788,0.2000,,7870,12,7882,2.5767,0.00118770
2025-05-20T01:24:43.969017,214,693,MultiStep+Ex,8.0,8.0,-0.0807,0.2000,,8058,12,8070,2.7548,0.00121590
2025-05-20T01:24:43.989583,218,728,MultiStep+Ex,8.0,7.0,-1.0809,0.2000,,8078,12,8090,2.6763,0.00121890
2025-05-20T01:24:43.995996,232,453,MultiStep+Ex,5.0,6.0,-1.0842,0.2000,,8410,12,8422,2.4518,0.00126870
2025-05-20T01:24:43.996568,293,685,SingleStep+Ex,8.0,7.0,-1.0241,0.2000,,2409,3,2412,0.4929,0.00036315
2025-05-20T01:24:43.998623,234,689,MultiStep-NoEx,8.0,6.5,-1.5251,0.2000,,2494,12,2506,2.4541,0.00038130
2025-05-20T01:24:44.009363,230,351,MultiStep+Ex,7.0,7.0,-0.0807,0.2000,,8054,12,8066,2.4665,0.00121530
2025-05-20T01:24:44.009977,216,536,MultiStep+Ex,6.0,5.0,-1.0778,0.2000,,7766,12,7778,2.7371,0.00117210
2025-05-20T01:24:44.012245,257,467,MultiStep+Ex,7.0,6.0,-1.0807,0.2000,,8058,12,8070,2.1999,0.00121590
2025-05-20T01:24:44.018648,215,547,MultiStep+Ex,6.0,6.0,-0.0830,0.2000,,8286,12,8298,2.7644,0.00125010
2025-05-20T01:24:44.023351,187,68,MultiStep+Ex,7.0,7.0,-0.0793,0.2000,,7922,12,7934,3.0002,0.00119550
2025-05-20T01:24:44.028985,249,20,MultiStep+Ex,5.5,6.0,-0.5767,0.2000,,7662,12,7674,2.3405,0.00115650
2025-05-20T01:24:44.043257,281,136,SingleStep+Ex,5.5,5.0,-0.5236,0.2000,,2356,3,2359,0.7368,0.00035520
2025-05-20T01:24:44.049704,229,162,MultiStep+Ex,8.0,7.0,-1.0823,0.2000,,8222,12,8234,2.5073,0.00124050
2025-05-20T01:24:44.060754,220,254,MultiStep+Ex,6.5,6.0,-0.5793,0.2000,,7918,12,7930,2.7157,0.00119490
2025-05-20T01:24:44.155814,176,228,MultiStep+Ex,7.0,6.0,-1.0782,0.2000,,7810,12,7822,3.3405,0.00117870
2025-05-20T01:24:44.157544,251,687,MultiStep+Ex,8.0,7.0,-1.0792,0.2000,,7910,12,7922,2.4035,0.00119370
2025-05-20T01:24:44.162945,245,167,MultiStep+Ex,5.0,4.0,-1.0751,0.2000,,7494,12,7506,2.5349,0.00113130
2025-05-20T01:24:44.165827,221,172,MultiStep+Ex,6.5,5.0,-1.5790,0.2000,,7886,12,7898,2.8203,0.00119010
2025-05-20T01:24:44.167138,235,424,MultiStep+Ex,7.0,6.0,-1.0789,0.2000,,7882,12,7894,2.6214,0.00118950
2025-05-20T01:24:44.264706,231,643,MultiStep+Ex,9.0,8.0,-1.0804,0.2000,,8026,12,8038,2.7208,0.00121110
2025-05-20T01:24:44.318165,256,651,MultiStep+Ex,9.0,7.0,-2.0810,0.2000,,8090,12,8102,2.5111,0.00122070
2025-05-20T01:24:44.319754,252,439,MultiStep+Ex,6.0,6.5,-0.5829,0.2000,,8282,12,8294,2.5589,0.00124950
2025-05-20T01:24:44.326279,236,193,MultiStep+Ex,7.5,6.0,-1.5827,0.2000,,8262,12,8274,2.7792,0.00124650
2025-05-20T01:24:44.336635,253,738,MultiStep+Ex,8.0,7.0,-1.0790,0.2000,,7886,12,7898,2.5467,0.00119010
2025-05-20T01:24:44.367925,247,270,MultiStep+Ex,6.0,6.0,-0.0772,0.2000,,7706,12,7718,2.7022,0.00116310
2025-05-20T01:24:44.393018,237,17,MultiStep+Ex,9.0,7.0,-2.0777,0.2000,,7754,12,7766,2.8443,0.00117030
2025-05-20T01:24:44.421460,246,168,MultiStep+Ex,6.5,6.5,-0.0794,0.2000,,7926,12,7938,2.7618,0.00119610
2025-05-20T01:24:44.421508,240,652,MultiStep+Ex,9.0,8.0,-1.0810,0.2000,,8090,12,8102,2.8329,0.00122070
2025-05-20T01:24:44.436248,315,158,SingleStep+Ex,7.0,6.5,-0.5242,0.2000,,2414,3,2417,0.6336,0.00036390
2025-05-20T01:24:44.443438,248,383,MultiStep+Ex,5.5,5.5,-0.0800,0.2000,,7990,12,8002,2.7652,0.00120570
2025-05-20T01:24:44.456503,241,168,MultiStep+Ex,6.5,6.5,-0.0794,0.2000,,7926,12,7938,2.8572,0.00119610
2025-05-20T01:24:44.457873,259,663,MultiStep+Ex,9.0,6.5,-2.5786,0.2000,,7850,12,7862,2.6132,0.00118470
2025-05-20T01:24:44.479291,254,10,MultiStep+Ex,6.5,4.0,-2.5756,0.2000,,7546,12,7558,2.6893,0.00113910
2025-05-20T01:24:44.500915,242,424,MultiStep+Ex,7.0,6.0,-1.0789,0.2000,,7882,12,7894,2.8917,0.00118950
2025-05-20T01:24:44.552122,265,139,MultiStep+Ex,9.0,6.0,-3.0765,0.2000,,7638,12,7650,2.4759,0.00115290
2025-05-20T01:24:44.554883,268,683,MultiStep+Ex,8.0,7.0,-1.0784,0.2000,,7826,12,7838,2.3690,0.00118110
2025-05-20T01:24:44.558465,255,468,MultiStep+Ex,7.0,7.0,-0.0815,0.2000,,8134,12,8146,2.7618,0.00122730
2025-05-20T01:24:44.563421,261,289,MultiStep+Ex,7.5,6.5,-1.0773,0.2000,,7718,12,7730,2.6382,0.00116490
2025-05-20T01:24:44.573088,266,341,MultiStep+Ex,6.5,6.0,-0.5836,0.2000,,8350,12,8362,2.4510,0.00125970
2025-05-20T01:24:44.685729,264,174,MultiStep+Ex,6.0,5.0,-1.0781,0.2000,,7802,12,7814,2.6203,0.00117750
2025-05-20T01:24:44.686362,263,354,MultiStep+Ex,7.0,6.0,-1.0771,0.2000,,7702,12,7714,2.6215,0.00116250
2025-05-20T01:24:44.687905,250,277,MultiStep+Ex,7.0,6.0,-1.0813,0.2000,,8118,12,8130,2.9534,0.00122490
2025-05-20T01:24:44.759269,262,44,MultiStep+Ex,5.0,4.0,-1.0763,0.2000,,7622,12,7634,2.6960,0.00115050
2025-05-20T01:24:44.926097,345,644,SingleStep+Ex,9.0,7.0,-2.0238,0.2000,,2381,3,2384,0.8650,0.00035895
2025-05-20T01:24:44.965548,360,214,SingleStep-NoEx,5.5,4.5,-1.0095,0.2000,,945,3,948,0.5292,0.00014355
2025-05-20T01:24:44.980472,356,521,SingleStep-NoEx,6.0,5.5,-0.5093,0.2000,,927,3,930,0.6124,0.00014085
2025-05-20T01:24:45.023244,361,70,SingleStep-NoEx,5.5,4.0,-1.5088,0.2000,,877,3,880,0.5795,0.00013335
2025-05-20T01:24:45.053340,359,281,SingleStep+Ex,7.5,6.0,-1.5242,0.2000,,2421,3,2424,0.6316,0.00036495
2025-05-20T01:24:45.212461,273,226,MultiStep+Ex,7.0,7.0,-0.0796,0.2000,,7946,12,7958,2.6202,0.00119910
2025-05-20T01:24:45.213349,270,406,MultiStep+Ex,8.5,6.5,-2.0789,0.2000,,7874,12,7886,2.7894,0.00118830
2025-05-20T01:24:45.219098,269,262,MultiStep+Ex,6.0,6.0,-0.0798,0.2000,,7970,12,7982,2.8914,0.00120270
2025-05-20T01:24:45.240747,277,612,MultiStep+Ex,6.0,6.0,-0.0805,0.2000,,8034,12,8046,2.3032,0.00121230
2025-05-20T01:24:45.353961,274,551,MultiStep+Ex,7.0,6.5,-0.5841,0.2000,,8402,12,8414,2.6209,0.00126750
2025-05-20T01:24:45.463515,280,508,MultiStep+Ex,6.5,5.0,-1.5765,0.2000,,7642,12,7654,2.2541,0.00115350
2025-05-20T01:24:45.504568,285,571,MultiStep+Ex,4.5,5.0,-0.5768,0.2000,,7670,12,7682,2.1342,0.00115770
2025-05-20T01:24:45.506066,275,209,MultiStep+Ex,6.5,6.0,-0.5779,0.2000,,7778,12,7790,2.6068,0.00117390
2025-05-20T01:24:45.506651,375,475,SingleStep-NoEx,6.5,5.5,-1.0097,0.2000,,968,3,971,0.5804,0.00014700
2025-05-20T01:24:45.736047,286,69,MultiStep+Ex,7.0,5.0,-2.0786,0.2000,,7850,12,7862,2.3558,0.00118470
2025-05-20T01:24:45.796309,288,156,MultiStep+Ex,6.0,4.5,-1.5810,0.2000,,8090,12,8102,2.4045,0.00122070
2025-05-20T01:24:45.800274,278,170,MultiStep+Ex,6.5,6.0,-0.5827,0.2000,,8258,12,8270,2.6548,0.00124590
2025-05-20T01:24:45.816848,291,580,MultiStep+Ex,5.5,5.0,-0.5871,0.2000,,8702,12,8714,2.3322,0.00131250
2025-05-20T01:24:45.817291,284,23,MultiStep+Ex,6.5,6.5,-0.0773,0.2000,,7718,12,7730,2.4528,0.00116490
2025-05-20T01:24:45.837633,299,187,MultiStep+Ex,5.5,7.0,-1.5789,0.2000,,7874,12,7886,2.2013,0.00118830
2025-05-20T01:24:45.842218,302,88,MultiStep+Ex,5.0,6.0,-1.0780,0.2000,,7790,12,7802,2.2006,0.00117570
2025-05-20T01:24:45.854809,308,40,MultiStep-NoEx,8.0,6.0,-2.0267,0.2000,,2658,12,2670,2.1788,0.00040590
2025-05-20T01:24:45.882113,304,633,MultiStep+Ex,6.5,7.0,-0.5821,0.2000,,8198,12,8210,2.2378,0.00123690
2025-05-20T01:24:45.896821,279,68,MultiStep+Ex,7.0,7.0,-0.0793,0.2000,,7922,12,7934,2.7183,0.00119550
2025-05-20T01:24:45.907709,384,398,SingleStep-NoEx,6.5,5.0,-1.5096,0.2000,,959,3,962,0.5536,0.00014565
2025-05-20T01:24:45.909173,283,373,MultiStep+Ex,7.5,6.0,-1.5779,0.2000,,7778,12,7790,2.5629,0.00117390
2025-05-20T01:24:45.912477,294,590,MultiStep+Ex,6.5,6.0,-0.5840,0.2000,,8386,12,8398,2.4046,0.00126510
2025-05-20T01:24:45.953915,282,725,MultiStep+Ex,8.0,5.5,-2.5825,0.2000,,8238,12,8250,2.6223,0.00124290
2025-05-20T01:24:45.977541,296,603,MultiStep+Ex,7.0,6.0,-1.0768,0.2000,,7670,12,7682,2.4439,0.00115770
2025-05-20T01:24:45.999824,287,270,MultiStep+Ex,6.0,6.0,-0.0772,0.2000,,7706,12,7718,2.6173,0.00116310
2025-05-20T01:24:45.999922,301,237,MultiStep+Ex,6.5,5.0,-1.5803,0.2000,,8018,12,8030,2.3614,0.00120990
2025-05-20T01:24:46.012436,312,271,MultiStep+Ex,7.5,6.0,-1.5807,0.2000,,8054,12,8066,2.2820,0.00121530
2025-05-20T01:24:46.058912,298,129,MultiStep+Ex,6.5,6.0,-0.5772,0.2000,,7706,12,7718,2.4234,0.00116310
2025-05-20T01:24:46.113653,289,204,MultiStep+Ex,7.0,6.0,-1.0779,0.2000,,7774,12,7786,2.6819,0.00117330
2025-05-20T01:24:46.114037,292,192,MultiStep+Ex,7.5,6.0,-1.5827,0.2000,,8262,12,8274,2.6222,0.00124650
2025-05-20T01:24:46.114255,321,188,MultiStep+Ex,6.0,6.0,-0.0758,0.2000,,7570,12,7582,2.2376,0.00114270
2025-05-20T01:24:46.132412,307,443,MultiStep+Ex,6.5,6.0,-0.5822,0.2000,,8210,12,8222,2.4775,0.00123870
2025-05-20T01:24:46.150704,290,369,MultiStep+Ex,6.5,6.0,-0.5791,0.2000,,7894,12,7906,2.7150,0.00119130
2025-05-20T01:24:46.257903,332,411,MultiStep+Ex,5.5,6.0,-0.5819,0.2000,,8174,12,8186,2.2875,0.00123330
2025-05-20T01:24:46.258245,317,2,MultiStep+Ex,6.5,6.0,-0.5773,0.2000,,7718,12,7730,2.4388,0.00116490
2025-05-20T01:24:46.259981,313,454,MultiStep+Ex,7.0,6.0,-1.0787,0.2000,,7862,12,7874,2.4886,0.00118650
2025-05-20T01:24:46.260246,327,695,MultiStep+Ex,8.0,7.0,-1.0775,0.2000,,7738,12,7750,2.3379,0.00116790
2025-05-20T01:24:46.269419,311,454,MultiStep+Ex,7.0,6.0,-1.0787,0.2000,,7862,12,7874,2.5491,0.00118650
2025-05-20T01:24:46.283850,305,148,MultiStep+Ex,5.0,5.0,-0.0760,0.2000,,7590,12,7602,2.6343,0.00114570
2025-05-20T01:24:46.286840,393,724,SingleStep-NoEx,8.0,6.0,-2.0113,0.2000,,1123,3,1126,0.4691,0.00017025
2025-05-20T01:24:46.320252,325,185,MultiStep+Ex,5.5,6.0,-0.5805,0.2000,,8034,12,8046,2.4153,0.00121230
2025-05-20T01:24:46.322527,295,219,MultiStep+Ex,6.5,6.0,-0.5762,0.2000,,7606,12,7618,2.7969,0.00114810
2025-05-20T01:24:46.332604,306,716,MultiStep+Ex,8.0,7.0,-1.0815,0.2000,,8142,12,8154,2.6806,0.00122850
2025-05-20T01:24:46.335247,297,546,MultiStep+Ex,6.5,7.0,-0.5846,0.2000,,8450,12,8462,2.7017,0.00127470
2025-05-20T01:24:46.352279,319,490,MultiStep+Ex,6.5,6.0,-0.5769,0.2000,,7678,12,7690,2.4842,0.00115890
2025-05-20T01:24:46.352393,318,212,MultiStep+Ex,7.5,6.0,-1.5798,0.2000,,7970,12,7982,2.5020,0.00120270
2025-05-20T01:24:46.410195,343,518,MultiStep+Ex,6.5,4.5,-2.0792,0.2000,,7910,12,7922,2.3666,0.00119370
2025-05-20T01:24:46.459980,314,141,MultiStep+Ex,6.0,4.5,-1.5761,0.2000,,7594,12,7606,2.6654,0.00114630
2025-05-20T01:24:46.460055,303,241,MultiStep+Ex,7.5,6.0,-1.5830,0.2000,,8286,12,8298,2.8178,0.00125010
2025-05-20T01:24:46.460122,338,557,MultiStep+Ex,7.5,6.0,-1.5773,0.2000,,7722,12,7734,2.4489,0.00116550
2025-05-20T01:24:46.460190,331,734,MultiStep+Ex,8.0,7.0,-1.0818,0.2000,,8170,12,8182,2.4955,0.00123270
2025-05-20T01:24:46.460896,335,767,MultiStep+Ex,6.0,4.0,-2.0776,0.2000,,7746,12,7758,2.4639,0.00116910
2025-05-20T01:24:46.466567,324,342,MultiStep+Ex,6.0,6.0,-0.0776,0.2000,,7746,12,7758,2.5645,0.00116910
2025-05-20T01:24:46.479007,300,332,MultiStep+Ex,5.5,6.0,-0.5813,0.2000,,8114,12,8126,2.8412,0.00122430
2025-05-20T01:24:46.479630,346,623,MultiStep+Ex,6.5,6.0,-0.5771,0.2000,,7694,12,7706,2.3235,0.00116130
2025-05-20T01:24:46.481034,320,54,MultiStep-NoEx,6.5,5.0,-1.5288,0.2000,,2866,12,2878,2.6104,0.00043710
2025-05-20T01:24:46.490601,309,156,MultiStep+Ex,6.0,4.5,-1.5810,0.2000,,8090,12,8102,2.7995,0.00122070
2025-05-20T01:24:46.506112,322,281,MultiStep+Ex,7.5,7.0,-0.5800,0.2000,,7986,12,7998,2.6158,0.00120510
2025-05-20T01:24:46.506358,330,151,MultiStep+Ex,5.0,6.0,-1.0773,0.2000,,7722,12,7734,2.5491,0.00116550
2025-05-20T01:24:46.506544,362,146,MultiStep+Ex,5.0,6.0,-1.0771,0.2000,,7702,12,7714,2.0497,0.00116250
2025-05-20T01:24:46.507195,323,64,MultiStep+Ex,6.0,6.0,-0.0804,0.2000,,8030,12,8042,2.6070,0.00121170
2025-05-20T01:24:46.515201,334,43,MultiStep+Ex,7.0,7.0,-0.0773,0.2000,,7722,12,7734,2.5190,0.00116550
2025-05-20T01:24:46.521547,400,456,SingleStep+Ex,6.5,5.0,-1.5246,0.2000,,2456,3,2459,0.6123,0.00037020
2025-05-20T01:24:46.524023,337,398,MultiStep+Ex,6.5,6.0,-0.5771,0.2000,,7694,12,7706,2.5141,0.00116130
2025-05-20T01:24:46.525353,328,244,MultiStep+Ex,6.0,3.0,-3.0796,0.2000,,7950,12,7962,2.5768,0.00119970
2025-05-20T01:24:46.528650,336,129,MultiStep+Ex,6.5,6.0,-0.5772,0.2000,,7706,12,7718,2.5298,0.00116310
2025-05-20T01:24:46.585642,339,690,MultiStep+Ex,8.0,6.5,-1.5782,0.2000,,7810,12,7822,2.5729,0.00117870
2025-05-20T01:24:46.587531,316,506,MultiStep+Ex,6.0,5.0,-1.0746,0.2000,,7450,12,7462,2.7754,0.00112470
2025-05-20T01:24:46.597905,310,193,MultiStep+Ex,7.5,6.0,-1.5827,0.2000,,8262,12,8274,2.8923,0.00124650
2025-05-20T01:24:46.627896,340,267,MultiStep+Ex,6.5,6.0,-0.5794,0.2000,,7930,12,7942,2.6089,0.00119670
2025-05-20T01:24:46.658954,349,722,MultiStep+Ex,8.0,7.0,-1.0835,0.2000,,8342,12,8354,2.4926,0.00125850
2025-05-20T01:24:46.772517,326,127,MultiStep+Ex,7.0,6.5,-0.5788,0.2000,,7870,12,7882,2.8665,0.00118770
2025-05-20T01:24:46.772785,329,339,MultiStep-NoEx,7.5,5.0,-2.5235,0.2000,,2338,12,2350,2.8216,0.00035790
2025-05-20T01:24:46.773645,344,783,MultiStep+Ex,6.0,5.0,-1.0763,0.2000,,7614,12,7626,2.7233,0.00114930
2025-05-20T01:24:46.775862,406,409,SingleStep+Ex,7.5,6.5,-1.0258,0.2000,,2581,3,2584,0.7633,0.00038895
2025-05-20T01:24:46.788485,342,37,MultiStep+Ex,7.0,5.0,-2.0766,0.2000,,7646,12,7658,2.7592,0.00115410
2025-05-20T01:24:46.848005,333,505,MultiStep+Ex,5.5,5.0,-0.5760,0.2000,,7590,12,7602,2.8559,0.00114570
2025-05-20T01:24:46.889607,354,151,MultiStep+Ex,5.0,6.0,-1.0773,0.2000,,7722,12,7734,2.5630,0.00116550
2025-05-20T01:24:46.897243,347,446,MultiStep+Ex,6.0,6.0,-0.0846,0.2000,,8450,12,8462,2.7382,0.00127470
2025-05-20T01:24:46.906149,423,549,SingleStep+Ex,7.5,6.0,-1.5234,0.2000,,2334,3,2337,0.5707,0.00035190
2025-05-20T01:24:46.907457,350,386,MultiStep+Ex,6.0,6.0,-0.0801,0.2000,,7998,12,8010,2.7347,0.00120690
2025-05-20T01:24:46.913213,367,95,MultiStep+Ex,7.5,4.0,-3.5794,0.2000,,7926,12,7938,2.3579,0.00119610
2025-05-20T01:24:46.919767,351,109,MultiStep+Ex,6.5,6.5,-0.0761,0.2000,,7602,12,7614,2.6546,0.00114750
2025-05-20T01:24:46.928979,352,95,MultiStep+Ex,7.5,4.0,-3.5794,0.2000,,7926,12,7938,2.6083,0.00119610
2025-05-20T01:24:46.960295,421,570,SingleStep+Ex,5.0,5.5,-0.5236,0.2000,,2356,3,2359,0.6377,0.00035520
2025-05-20T01:24:46.963775,374,516,MultiStep-NoEx,7.0,6.0,-1.0250,0.2000,,2490,12,2502,2.2043,0.00038070
2025-05-20T01:24:46.973340,373,264,MultiStep-NoEx,7.0,5.0,-2.0272,0.2000,,2710,12,2722,2.2850,0.00041370
2025-05-20T01:24:46.973698,358,732,MultiStep+Ex,8.0,6.0,-2.0832,0.2000,,8306,12,8318,2.5518,0.00125310
2025-05-20T01:24:47.000779,378,94,MultiStep+Ex,5.5,6.0,-0.5758,0.2000,,7566,12,7578,1.9768,0.00114210
2025-05-20T01:24:47.009964,348,601,MultiStep+Ex,8.5,7.0,-1.5775,0.2000,,7734,12,7746,2.8448,0.00116730
2025-05-20T01:24:47.016427,437,412,SingleStep+Ex,7.0,6.0,-1.0237,0.2000,,2364,3,2367,0.5101,0.00035640
2025-05-20T01:24:47.035913,364,397,MultiStep+Ex,5.5,6.0,-0.5749,0.2000,,7478,12,7490,2.5559,0.00112890
2025-05-20T01:24:47.038223,431,144,SingleStep-NoEx,6.0,5.0,-1.0097,0.2000,,964,3,967,0.5770,0.00014640
2025-05-20T01:24:47.039551,370,127,MultiStep+Ex,7.0,6.5,-0.5788,0.2000,,7870,12,7882,2.4652,0.00118770
2025-05-20T01:24:47.073192,443,521,SingleStep-NoEx,6.0,5.5,-0.5093,0.2000,,927,3,930,0.5490,0.00014085
2025-05-20T01:24:47.093612,368,712,MultiStep+Ex,8.0,7.5,-0.5815,0.2000,,8138,12,8150,2.5349,0.00122790
2025-05-20T01:24:47.095656,341,533,MultiStep+Ex,7.0,6.0,-1.0761,0.2000,,7594,12,7606,3.0718,0.00114630
2025-05-20T01:24:47.097545,372,562,MultiStep+Ex,8.0,6.0,-2.0798,0.2000,,7970,12,7982,2.4108,0.00120270
2025-05-20T01:24:47.099252,355,455,MultiStep+Ex,7.0,6.0,-1.0787,0.2000,,7862,12,7874,2.7596,0.00118650
2025-05-20T01:24:47.099539,353,698,MultiStep+Ex,8.0,7.0,-1.0767,0.2000,,7654,12,7666,2.7790,0.00115530
2025-05-20T01:24:47.107520,357,556,MultiStep+Ex,6.0,6.0,-0.0835,0.2000,,8342,12,8354,2.7128,0.00125850
2025-05-20T01:24:47.125092,441,556,SingleStep+Ex,6.0,6.0,-0.0251,0.2000,,2510,3,2513,0.6097,0.00037830
2025-05-20T01:24:47.155566,436,707,SingleStep+Ex,8.0,7.0,-1.0250,0.2000,,2495,3,2498,0.6649,0.00037605
2025-05-20T01:24:47.202646,371,559,MultiStep+Ex,6.5,6.0,-0.5758,0.2000,,7570,12,7582,2.5165,0.00114270
2025-05-20T01:24:47.303728,365,463,MultiStep+Ex,7.0,6.0,-1.0776,0.2000,,7750,12,7762,2.8020,0.00116970
2025-05-20T01:24:47.304029,366,389,MultiStep+Ex,7.0,6.0,-1.0797,0.2000,,7958,12,7970,2.7509,0.00120090
2025-05-20T01:24:47.304615,363,271,MultiStep+Ex,7.5,6.0,-1.5807,0.2000,,8054,12,8066,2.8448,0.00121530
2025-05-20T01:24:47.350159,369,277,MultiStep+Ex,7.0,6.0,-1.0813,0.2000,,8118,12,8130,2.7857,0.00122490
2025-05-20T01:24:47.460159,376,534,MultiStep+Ex,7.0,6.0,-1.0763,0.2000,,7618,12,7630,2.4934,0.00114990
2025-05-20T01:24:47.579071,385,218,MultiStep-NoEx,6.5,5.0,-1.5235,0.2000,,2334,12,2346,2.1138,0.00035730
2025-05-20T01:24:47.592577,467,585,SingleStep+Ex,7.5,6.0,-1.5248,0.2000,,2477,3,2480,0.6188,0.00037335
2025-05-20T01:24:47.600206,379,492,MultiStep+Ex,7.0,6.0,-1.0800,0.2000,,7986,12,7998,2.5466,0.00120510
2025-05-20T01:24:47.600351,377,153,MultiStep+Ex,7.0,6.0,-1.0767,0.2000,,7662,12,7674,2.6166,0.00115650
2025-05-20T01:24:47.632785,381,367,MultiStep+Ex,7.5,7.0,-0.5827,0.2000,,8258,12,8270,2.4189,0.00124590
2025-05-20T01:24:47.828936,383,389,MultiStep+Ex,7.0,6.0,-1.0797,0.2000,,7958,12,7970,2.5879,0.00120090
2025-05-20T01:24:47.848291,380,216,MultiStep+Ex,7.0,7.0,-0.0807,0.2000,,8058,12,8070,2.6350,0.00121590
2025-05-20T01:24:47.848441,388,288,MultiStep+Ex,7.5,6.5,-1.0773,0.2000,,7718,12,7730,2.3410,0.00116490
2025-05-20T01:24:47.926154,387,584,MultiStep+Ex,7.5,7.0,-0.5786,0.2000,,7846,12,7858,2.4195,0.00118410
2025-05-20T01:24:48.013974,382,758,MultiStep+Ex,7.0,4.0,-3.0743,0.2000,,7414,12,7426,2.7940,0.00111930
2025-05-20T01:24:48.073759,488,422,SingleStep+Ex,7.5,6.5,-1.0233,0.2000,,2324,3,2327,0.6133,0.00035040
2025-05-20T01:24:48.109814,395,497,MultiStep-NoEx,7.0,5.0,-2.0251,0.2000,,2494,12,2506,2.2670,0.00038130
