Timestamp,Step,EssayIndex,ChosenRecipe,HumanScore,PredictedScore,Reward,Epsilon,ErrorMessage,PromptTokens,CompletionTokens,TotalTokens,Latency,EstimatedCost
2025-05-20T01:24:06.716683,222,88,MultiStep+Ex,5.0,5.5,-0.5733,0.2000,,7319,12,7331,2.3294,0.00110505
2025-05-20T01:24:06.748157,244,359,MultiStep-NoEx,8.0,6.0,-2.0205,0.2000,,2035,12,2047,2.0493,0.00031245
2025-05-20T01:24:06.757041,178,679,MultiStep+Ex,8.0,7.0,-1.0708,0.2000,,7067,12,7079,2.8243,0.00106725
2025-05-20T01:24:06.762809,210,504,MultiStep+Ex,6.0,4.0,-2.0708,0.2000,,7071,12,7083,2.5520,0.00106785
2025-05-20T01:24:06.775539,173,334,MultiStep+Ex,8.5,6.0,-2.5718,0.2000,,7171,12,7183,2.9101,0.00108285
2025-05-20T01:24:06.777965,195,199,MultiStep+Ex,7.5,6.5,-1.0731,0.2000,,7299,12,7311,2.7351,0.00110205
2025-05-20T01:24:06.789049,190,652,MultiStep+Ex,9.0,8.0,-1.0763,0.2000,,7619,12,7631,2.7581,0.00115005
2025-05-20T01:24:06.796057,220,451,MultiStep-NoEx,7.0,4.0,-3.0214,0.2000,,2131,12,2143,2.4713,0.00032685
2025-05-20T01:24:06.809662,217,11,MultiStep+Ex,5.5,6.5,-1.0723,0.2000,,7219,12,7231,2.4915,0.00109005
2025-05-20T01:24:06.810331,196,517,MultiStep+Ex,5.0,4.5,-0.5720,0.2000,,7191,12,7203,2.7661,0.00108585
2025-05-20T01:24:06.812530,192,668,MultiStep-NoEx,9.0,6.0,-3.0219,0.2000,,2183,12,2195,2.7728,0.00033465
2025-05-20T01:24:06.823258,197,494,MultiStep+Ex,7.0,6.5,-0.5734,0.2000,,7327,12,7339,2.7575,0.00110625
2025-05-20T01:24:06.823625,279,412,SingleStep+Ex,7.0,6.0,-1.0191,0.2000,,1911,3,1914,0.5928,0.00028845
2025-05-20T01:24:06.834573,183,284,MultiStep+Ex,5.5,6.0,-0.5748,0.2000,,7471,12,7483,2.8776,0.00112785
2025-05-20T01:24:06.936124,216,289,MultiStep+Ex,7.5,6.5,-1.0726,0.2000,,7247,12,7259,2.6156,0.00109425
2025-05-20T01:24:06.936846,179,361,MultiStep-NoEx,7.5,6.0,-1.5215,0.2000,,2135,12,2147,3.0002,0.00032745
2025-05-20T01:24:06.937585,214,523,MultiStep+Ex,6.0,6.0,-0.0794,0.2000,,7931,12,7943,2.6239,0.00119685
2025-05-20T01:24:06.937822,219,743,MultiStep+Ex,8.0,7.0,-1.0740,0.2000,,7387,12,7399,2.6149,0.00111525
2025-05-20T01:24:06.938072,215,77,MultiStep+Ex,6.5,6.5,-0.0721,0.2000,,7199,12,7211,2.6228,0.00108705
2025-05-20T01:24:06.939879,211,160,MultiStep+Ex,5.0,4.0,-1.0712,0.2000,,7107,12,7119,2.7259,0.00107325
2025-05-20T01:24:06.940329,209,531,MultiStep+Ex,6.5,7.0,-0.5767,0.2000,,7655,12,7667,2.7364,0.00115545
2025-05-20T01:24:06.962051,201,133,MultiStep+Ex,5.0,4.0,-1.0721,0.2000,,7195,12,7207,2.8589,0.00108645
2025-05-20T01:24:06.975095,234,46,MultiStep-NoEx,5.0,3.0,-2.0193,0.2000,,1919,12,1931,2.3903,0.00029505
2025-05-20T01:24:07.030834,224,553,MultiStep+Ex,6.0,7.0,-1.0792,0.2000,,7907,12,7919,2.6209,0.00119325
2025-05-20T01:24:07.031889,221,197,MultiStep+Ex,6.5,6.5,-0.0729,0.2000,,7279,12,7291,2.7059,0.00109905
2025-05-20T01:24:07.034467,284,345,SingleStep+Ex,6.5,5.5,-1.0191,0.2000,,1904,3,1907,0.5934,0.00028740
2025-05-20T01:24:07.051177,194,715,MultiStep+Ex,8.0,8.0,-0.0755,0.2000,,7535,12,7547,3.0097,0.00113745
2025-05-20T01:24:07.102154,199,92,MultiStep+Ex,6.0,5.0,-1.0727,0.2000,,7255,12,7267,3.0110,0.00109545
2025-05-20T01:24:07.102736,213,111,MultiStep+Ex,6.0,6.0,-0.0723,0.2000,,7215,12,7227,2.7910,0.00108945
2025-05-20T01:24:07.107757,238,535,MultiStep+Ex,6.5,5.0,-1.5777,0.2000,,7755,12,7767,2.4682,0.00117045
2025-05-20T01:24:07.129116,237,254,MultiStep+Ex,6.5,6.0,-0.5746,0.2000,,7447,12,7459,2.5023,0.00112425
2025-05-20T01:24:07.130499,240,554,MultiStep+Ex,6.5,6.0,-0.5759,0.2000,,7579,12,7591,2.4749,0.00114405
2025-05-20T01:24:07.134983,204,365,MultiStep+Ex,7.5,6.0,-1.5733,0.2000,,7319,12,7331,2.9924,0.00110505
2025-05-20T01:24:07.170355,226,559,MultiStep+Ex,6.5,6.0,-0.5711,0.2000,,7099,12,7111,2.6837,0.00107205
2025-05-20T01:24:07.193577,198,424,MultiStep+Ex,7.0,6.0,-1.0742,0.2000,,7411,12,7423,3.1188,0.00111885
2025-05-20T01:24:07.195902,223,743,MultiStep+Ex,8.0,7.0,-1.0740,0.2000,,7387,12,7399,2.7999,0.00111525
2025-05-20T01:24:07.198115,233,777,MultiStep+Ex,6.0,4.0,-2.0697,0.2000,,6955,12,6967,2.6136,0.00105045
2025-05-20T01:24:07.246447,246,460,MultiStep+Ex,6.5,6.5,-0.0769,0.2000,,7679,12,7691,2.5190,0.00115905
2025-05-20T01:24:07.261077,230,622,MultiStep+Ex,5.0,4.0,-1.0717,0.2000,,7159,12,7171,2.7024,0.00108105
2025-05-20T01:24:07.304161,231,699,MultiStep+Ex,8.0,8.0,-0.0842,0.2000,,8407,12,8419,2.7436,0.00126825
2025-05-20T01:24:07.357278,239,149,MultiStep+Ex,7.0,6.5,-0.5733,0.2000,,7319,12,7331,2.7099,0.00110505
2025-05-20T01:24:07.462668,236,134,MultiStep+Ex,5.0,4.0,-1.0721,0.2000,,7195,12,7207,2.8465,0.00108645
2025-05-20T01:24:07.464084,245,638,MultiStep+Ex,6.5,6.0,-0.5766,0.2000,,7651,12,7663,2.7530,0.00115485
2025-05-20T01:24:07.464996,227,717,MultiStep+Ex,8.0,8.0,-0.0752,0.2000,,7511,12,7523,2.9556,0.00113385
2025-05-20T01:24:07.465135,260,661,MultiStep+Ex,9.0,7.0,-2.0737,0.2000,,7355,12,7367,2.3072,0.00111045
2025-05-20T01:24:07.465461,251,686,MultiStep+Ex,8.0,8.0,-0.0766,0.2000,,7651,12,7663,2.6215,0.00115485
2025-05-20T01:24:07.466362,228,693,MultiStep+Ex,8.0,8.0,-0.0760,0.2000,,7587,12,7599,2.9454,0.00114525
2025-05-20T01:24:07.467035,257,62,MultiStep+Ex,4.5,3.0,-1.5741,0.2000,,7403,12,7415,2.5218,0.00111765
2025-05-20T01:24:07.467332,229,693,MultiStep+Ex,8.0,8.0,-0.0760,0.2000,,7587,12,7599,2.9171,0.00114525
2025-05-20T01:24:07.467955,256,263,MultiStep+Ex,6.0,6.0,-0.0751,0.2000,,7499,12,7511,2.5587,0.00113205
2025-05-20T01:24:07.468779,241,575,MultiStep+Ex,5.5,5.0,-0.5706,0.2000,,7043,12,7055,2.7788,0.00106365
2025-05-20T01:24:07.484914,254,222,MultiStep+Ex,6.0,5.0,-1.0754,0.2000,,7531,12,7543,2.5986,0.00113685
2025-05-20T01:24:07.504699,255,5,MultiStep+Ex,5.5,6.0,-0.5728,0.2000,,7267,12,7279,2.6033,0.00109725
2025-05-20T01:24:07.547051,243,158,MultiStep+Ex,7.0,7.0,-0.0750,0.2000,,7487,12,7499,2.8484,0.00113025
2025-05-20T01:24:07.548528,252,461,MultiStep+Ex,7.0,6.5,-0.5822,0.2000,,8211,12,8223,2.7046,0.00123885
2025-05-20T01:24:07.556550,249,390,MultiStep+Ex,6.0,5.0,-1.0710,0.2000,,7091,12,7103,2.7151,0.00107085
2025-05-20T01:24:07.587699,258,48,MultiStep+Ex,5.5,5.0,-0.5731,0.2000,,7295,12,7307,2.6090,0.00110145
2025-05-20T01:24:07.609432,263,294,MultiStep+Ex,6.5,7.0,-0.5762,0.2000,,7607,12,7619,2.4118,0.00114825
2025-05-20T01:24:07.663102,265,226,MultiStep+Ex,7.0,7.0,-0.0749,0.2000,,7475,12,7487,2.4264,0.00112845
2025-05-20T01:24:07.672753,242,228,MultiStep+Ex,7.0,6.0,-1.0735,0.2000,,7339,12,7351,2.9747,0.00110805
2025-05-20T01:24:07.680302,248,359,MultiStep+Ex,8.0,7.0,-1.0727,0.2000,,7259,12,7271,2.8394,0.00109605
2025-05-20T01:24:07.721770,250,690,MultiStep+Ex,8.0,6.5,-1.5735,0.2000,,7339,12,7351,2.8791,0.00110805
2025-05-20T01:24:07.728033,266,209,MultiStep+Ex,6.5,6.0,-0.5732,0.2000,,7307,12,7319,2.3647,0.00110325
2025-05-20T01:24:07.728209,259,355,MultiStep+Ex,7.0,6.0,-1.0724,0.2000,,7231,12,7243,2.6300,0.00109185
2025-05-20T01:24:07.728273,247,527,MultiStep+Ex,6.5,6.0,-0.5739,0.2000,,7375,12,7387,2.9904,0.00111345
2025-05-20T01:24:07.747631,253,400,MultiStep+Ex,6.0,7.0,-1.0750,0.2000,,7491,12,7503,2.8954,0.00113085
2025-05-20T01:24:07.981639,262,157,MultiStep+Ex,7.5,6.5,-1.0749,0.2000,,7475,12,7487,2.7921,0.00112845
2025-05-20T01:24:07.981873,264,310,MultiStep+Ex,6.0,6.0,-0.0730,0.2000,,7287,12,7299,2.7615,0.00110025
2025-05-20T01:24:07.981927,261,622,MultiStep+Ex,5.0,4.0,-1.0717,0.2000,,7159,12,7171,2.7980,0.00108105
2025-05-20T01:24:08.135941,269,336,MultiStep-NoEx,7.0,6.0,-1.0212,0.2000,,2107,12,2119,2.1603,0.00032325
2025-05-20T01:24:08.178128,267,537,MultiStep+Ex,7.0,6.0,-1.0728,0.2000,,7263,12,7275,2.8130,0.00109665
2025-05-20T01:24:08.192247,271,680,MultiStep+Ex,8.0,7.0,-1.0730,0.2000,,7291,12,7303,2.1752,0.00110085
2025-05-20T01:24:08.195983,365,389,SingleStep+Ex,7.0,6.0,-1.0196,0.2000,,1961,3,1964,0.4672,0.00029595
2025-05-20T01:24:08.269871,268,557,MultiStep+Ex,7.5,6.0,-1.5726,0.2000,,7251,12,7263,2.5806,0.00109485
2025-05-20T01:24:08.508592,275,554,MultiStep+Ex,6.5,6.0,-0.5759,0.2000,,7579,12,7591,2.3801,0.00114405
2025-05-20T01:24:08.603615,280,542,MultiStep+Ex,4.0,3.0,-1.0652,0.2000,,6511,12,6523,2.3355,0.00098385
2025-05-20T01:24:08.616044,274,548,MultiStep+Ex,7.0,6.0,-1.0709,0.2000,,7075,12,7087,2.4890,0.00106845
2025-05-20T01:24:08.632231,277,390,MultiStep+Ex,6.0,5.0,-1.0710,0.2000,,7091,12,7103,2.4556,0.00107085
2025-05-20T01:24:08.660715,282,50,MultiStep+Ex,7.5,7.0,-0.5753,0.2000,,7515,12,7527,2.2537,0.00113445
2025-05-20T01:24:08.716509,368,678,SingleStep-NoEx,8.0,6.5,-1.5063,0.2000,,628,3,631,0.7345,0.00009600
2025-05-20T01:24:08.906501,283,782,MultiStep+Ex,6.0,5.0,-1.0696,0.2000,,6951,12,6963,2.4685,0.00104985
2025-05-20T01:24:08.916693,270,466,MultiStep+Ex,6.0,7.0,-1.0791,0.2000,,7899,12,7911,2.9034,0.00119205
2025-05-20T01:24:09.027658,272,567,MultiStep+Ex,6.0,6.0,-0.0765,0.2000,,7639,12,7651,2.9273,0.00115305
2025-05-20T01:24:09.054613,281,570,MultiStep+Ex,5.0,6.0,-1.0727,0.2000,,7255,12,7267,2.6462,0.00109545
2025-05-20T01:24:09.069671,278,308,MultiStep+Ex,4.0,4.0,-0.0729,0.2000,,7279,12,7291,2.8916,0.00109905
2025-05-20T01:24:09.079824,287,232,MultiStep+Ex,6.5,5.5,-1.0712,0.2000,,7111,12,7123,2.5760,0.00107385
2025-05-20T01:24:09.082323,291,306,MultiStep+Ex,6.5,6.0,-0.5736,0.2000,,7343,12,7355,2.4865,0.00110865
2025-05-20T01:24:09.097085,286,691,MultiStep+Ex,8.0,7.0,-1.0741,0.2000,,7395,12,7407,2.6122,0.00111645
2025-05-20T01:24:09.110836,307,515,MultiStep+Ex,7.0,6.0,-1.0739,0.2000,,7383,12,7395,2.3213,0.00111465
2025-05-20T01:24:09.119441,273,740,MultiStep+Ex,8.0,7.0,-1.0786,0.2000,,7851,12,7863,2.9950,0.00118485
2025-05-20T01:24:09.122923,302,398,MultiStep+Ex,6.5,6.0,-0.5724,0.2000,,7223,12,7235,2.3743,0.00109065
2025-05-20T01:24:09.152207,289,314,MultiStep+Ex,7.0,6.0,-1.0734,0.2000,,7327,12,7339,2.5789,0.00110625
2025-05-20T01:24:09.222333,301,591,MultiStep+Ex,5.5,6.0,-0.5722,0.2000,,7203,12,7215,2.5051,0.00108765
2025-05-20T01:24:09.241462,285,775,MultiStep+Ex,6.0,4.0,-2.0696,0.2000,,6943,12,6955,2.7737,0.00104865
2025-05-20T01:24:09.243843,320,730,MultiStep-NoEx,8.0,7.0,-1.0230,0.2000,,2287,12,2299,2.3037,0.00035025
2025-05-20T01:24:09.260954,288,279,MultiStep+Ex,8.0,7.0,-1.0737,0.2000,,7359,12,7371,2.7145,0.00111105
2025-05-20T01:24:09.295043,309,312,MultiStep+Ex,6.0,6.0,-0.0752,0.2000,,7511,12,7523,2.4848,0.00113385
2025-05-20T01:24:09.298693,292,407,MultiStep+Ex,8.0,7.0,-1.0739,0.2000,,7383,12,7395,2.6848,0.00111465
2025-05-20T01:24:09.316394,290,299,MultiStep+Ex,7.0,5.0,-2.0731,0.2000,,7299,12,7311,2.7416,0.00110205
2025-05-20T01:24:09.320173,317,706,MultiStep+Ex,8.0,7.0,-1.0762,0.2000,,7611,12,7623,2.3821,0.00114885
2025-05-20T01:24:09.320264,303,167,MultiStep+Ex,5.0,4.5,-0.5704,0.2000,,7023,12,7035,2.5628,0.00106065
2025-05-20T01:24:09.329904,295,639,MultiStep+Ex,6.5,6.0,-0.5766,0.2000,,7651,12,7663,2.6900,0.00115485
2025-05-20T01:24:09.339886,306,353,MultiStep+Ex,7.0,6.5,-0.5729,0.2000,,7279,12,7291,2.5615,0.00109905
2025-05-20T01:24:09.354312,293,599,MultiStep+Ex,6.5,7.0,-0.5816,0.2000,,8151,12,8163,2.7273,0.00122985
2025-05-20T01:24:09.360854,319,114,MultiStep+Ex,6.5,6.0,-0.5745,0.2000,,7439,12,7451,2.4209,0.00112305
2025-05-20T01:24:09.361120,312,719,MultiStep+Ex,8.0,7.0,-1.0797,0.2000,,7959,12,7971,2.5329,0.00120105
2025-05-20T01:24:09.363262,298,719,MultiStep+Ex,8.0,7.0,-1.0797,0.2000,,7959,12,7971,2.6778,0.00120105
2025-05-20T01:24:09.366309,378,621,SingleStep+Ex,7.0,6.0,-1.0199,0.2000,,1983,3,1986,0.7339,0.00029925
2025-05-20T01:24:09.383291,311,307,MultiStep+Ex,7.5,6.5,-1.0761,0.2000,,7603,12,7615,2.5700,0.00114765
2025-05-20T01:24:09.391132,323,522,MultiStep+Ex,7.0,5.0,-2.0725,0.2000,,7235,12,7247,2.4158,0.00109245
2025-05-20T01:24:09.402250,304,342,MultiStep+Ex,6.0,6.0,-0.0729,0.2000,,7275,12,7287,2.6385,0.00109845
2025-05-20T01:24:09.423099,332,192,MultiStep+Ex,7.5,6.5,-1.0780,0.2000,,7791,12,7803,2.2911,0.00117585
2025-05-20T01:24:09.424169,310,771,MultiStep+Ex,6.0,5.0,-1.0723,0.2000,,7223,12,7235,2.6132,0.00109065
2025-05-20T01:24:09.430589,313,596,MultiStep+Ex,8.5,7.0,-1.5725,0.2000,,7239,12,7251,2.6042,0.00109305
2025-05-20T01:24:09.430703,296,122,MultiStep+Ex,7.5,6.5,-1.0726,0.2000,,7247,12,7259,2.7610,0.00109425
2025-05-20T01:24:09.441919,314,238,MultiStep+Ex,6.5,5.0,-1.5725,0.2000,,7235,12,7247,2.6071,0.00109245
2025-05-20T01:24:09.550038,321,120,MultiStep+Ex,5.5,6.0,-0.5723,0.2000,,7215,12,7227,2.6083,0.00108945
2025-05-20T01:24:09.551897,330,543,MultiStep+Ex,7.0,6.0,-1.0739,0.2000,,7375,12,7387,2.4433,0.00111345
2025-05-20T01:24:09.552395,300,756,MultiStep+Ex,7.0,5.0,-2.0765,0.2000,,7635,12,7647,2.8536,0.00115245
2025-05-20T01:24:09.554049,315,716,MultiStep+Ex,8.0,8.0,-0.0768,0.2000,,7671,12,7683,2.6166,0.00115785
2025-05-20T01:24:09.576158,318,592,MultiStep+Ex,5.5,6.0,-0.5722,0.2000,,7203,12,7215,2.6380,0.00108765
2025-05-20T01:24:09.581474,297,780,MultiStep+Ex,6.0,4.0,-2.0705,0.2000,,7035,12,7047,2.9095,0.00106245
2025-05-20T01:24:09.583174,308,112,MultiStep+Ex,5.0,6.0,-1.0727,0.2000,,7259,12,7271,2.7856,0.00109605
2025-05-20T01:24:09.598346,299,72,MultiStep+Ex,5.5,5.0,-0.5723,0.2000,,7215,12,7227,2.9111,0.00108945
2025-05-20T01:24:09.629902,333,791,MultiStep+Ex,5.0,4.0,-1.0660,0.2000,,6591,12,6603,2.4936,0.00099585
2025-05-20T01:24:09.650566,327,162,MultiStep+Ex,8.0,7.0,-1.0776,0.2000,,7751,12,7763,2.5989,0.00116985
2025-05-20T01:24:09.658746,325,328,MultiStep+Ex,6.5,6.0,-0.5737,0.2000,,7363,12,7375,2.6248,0.00111165
2025-05-20T01:24:09.681415,322,641,MultiStep+Ex,7.0,4.5,-2.5750,0.2000,,7487,12,7499,2.7186,0.00113025
2025-05-20T01:24:09.689137,316,694,MultiStep+Ex,8.0,7.0,-1.0742,0.2000,,7407,12,7419,2.7504,0.00111825
2025-05-20T01:24:09.690313,331,87,MultiStep+Ex,7.5,7.0,-0.5847,0.2000,,8463,12,8475,2.5606,0.00127665
2025-05-20T01:24:09.697644,392,204,SingleStep-NoEx,7.0,5.5,-1.5055,0.2000,,545,3,548,0.5453,0.00008355
2025-05-20T01:24:09.754641,305,717,MultiStep+Ex,8.0,8.0,-0.0752,0.2000,,7511,12,7523,2.9773,0.00113385
2025-05-20T01:24:09.769812,353,493,MultiStep+Ex,7.0,5.5,-1.5713,0.2000,,7115,12,7127,2.2647,0.00107445
2025-05-20T01:24:09.776560,348,194,MultiStep+Ex,6.5,5.0,-1.5703,0.2000,,7015,12,7027,2.3072,0.00105945
2025-05-20T01:24:09.787510,336,466,MultiStep+Ex,6.0,7.0,-1.0791,0.2000,,7899,12,7911,2.5902,0.00119205
2025-05-20T01:24:09.807372,335,422,MultiStep+Ex,7.5,7.0,-0.5714,0.2000,,7127,12,7139,2.6121,0.00107625
2025-05-20T01:24:09.812862,349,384,MultiStep+Ex,7.5,6.5,-1.0750,0.2000,,7483,12,7495,2.3447,0.00112965
2025-05-20T01:24:09.831275,294,771,MultiStep+Ex,6.0,5.0,-1.0723,0.2000,,7223,12,7235,3.2030,0.00109065
2025-05-20T01:24:09.842394,334,193,MultiStep+Ex,7.5,6.5,-1.0780,0.2000,,7791,12,7803,2.6705,0.00117585
2025-05-20T01:24:09.854338,397,480,SingleStep-NoEx,6.5,6.0,-0.5070,0.2000,,694,3,697,0.5591,0.00010590
2025-05-20T01:24:09.855172,395,688,SingleStep-NoEx,8.0,6.0,-2.0055,0.2000,,544,3,547,0.6110,0.00008340
2025-05-20T01:24:09.858649,345,375,MultiStep+Ex,8.0,7.0,-1.0730,0.2000,,7291,12,7303,2.3932,0.00110085
2025-05-20T01:24:09.866121,356,243,MultiStep+Ex,4.0,5.0,-1.0722,0.2000,,7211,12,7223,2.3093,0.00108885
2025-05-20T01:24:09.907731,326,258,MultiStep+Ex,7.5,6.5,-1.0737,0.2000,,7363,12,7375,2.8729,0.00111165
2025-05-20T01:24:09.929545,329,476,MultiStep+Ex,5.5,6.0,-0.5727,0.2000,,7263,12,7275,2.8264,0.00109665
2025-05-20T01:24:09.931096,338,476,MultiStep+Ex,5.5,6.0,-0.5727,0.2000,,7263,12,7275,2.6839,0.00109665
2025-05-20T01:24:09.968061,357,364,MultiStep+Ex,5.0,3.5,-1.5718,0.2000,,7167,12,7179,2.3800,0.00108225
2025-05-20T01:24:09.969771,354,722,MultiStep+Ex,8.0,7.0,-1.0788,0.2000,,7871,12,7883,2.4223,0.00118785
2025-05-20T01:24:09.971361,347,176,MultiStep+Ex,6.0,5.0,-1.0721,0.2000,,7203,12,7215,2.5045,0.00108765
2025-05-20T01:24:09.976988,337,575,MultiStep+Ex,5.5,5.0,-0.5706,0.2000,,7043,12,7055,2.7786,0.00106365
2025-05-20T01:24:10.079173,339,352,MultiStep+Ex,6.0,5.5,-0.5716,0.2000,,7147,12,7159,2.8160,0.00107925
2025-05-20T01:24:10.084085,324,767,MultiStep+Ex,6.0,4.5,-1.5729,0.2000,,7275,12,7287,3.0525,0.00109845
2025-05-20T01:24:10.085805,328,509,MultiStep+Ex,6.0,6.0,-0.0752,0.2000,,7507,12,7519,2.9827,0.00113325
2025-05-20T01:24:10.085930,364,216,MultiStep+Ex,7.0,7.0,-0.0760,0.2000,,7587,12,7599,2.3568,0.00114525
2025-05-20T01:24:10.100815,352,524,MultiStep+Ex,6.5,6.0,-0.5768,0.2000,,7667,12,7679,2.6145,0.00115725
2025-05-20T01:24:10.101985,346,168,MultiStep+Ex,6.5,7.0,-0.5747,0.2000,,7455,12,7467,2.6358,0.00112545
2025-05-20T01:24:10.121160,351,42,MultiStep+Ex,7.0,4.0,-3.0708,0.2000,,7071,12,7083,2.6508,0.00106785
2025-05-20T01:24:10.148711,343,14,MultiStep+Ex,7.0,6.0,-1.0723,0.2000,,7223,12,7235,2.6842,0.00109065
2025-05-20T01:24:10.156698,342,149,MultiStep+Ex,7.0,6.5,-0.5733,0.2000,,7319,12,7331,2.6923,0.00110505
2025-05-20T01:24:10.156877,360,400,MultiStep-NoEx,6.0,5.5,-0.5228,0.2000,,2267,12,2279,2.4834,0.00034725
2025-05-20T01:24:10.165191,341,329,MultiStep+Ex,5.0,6.0,-1.0776,0.2000,,7747,12,7759,2.8075,0.00116925
2025-05-20T01:24:10.194843,340,365,MultiStep+Ex,7.5,6.0,-1.5733,0.2000,,7319,12,7331,2.8902,0.00110505
2025-05-20T01:24:10.208524,344,469,MultiStep+Ex,7.5,6.0,-1.5731,0.2000,,7299,12,7311,2.7432,0.00110205
2025-05-20T01:24:10.225560,366,164,MultiStep+Ex,7.0,6.0,-1.0716,0.2000,,7143,12,7155,2.4766,0.00107865
2025-05-20T01:24:10.256243,355,602,MultiStep+Ex,7.0,6.0,-1.0721,0.2000,,7199,12,7211,2.7056,0.00108705
2025-05-20T01:24:10.279931,350,374,MultiStep+Ex,7.5,7.0,-0.5719,0.2000,,7175,12,7187,2.8099,0.00108345
2025-05-20T01:24:10.350760,358,471,MultiStep+Ex,6.0,7.0,-1.0817,0.2000,,8155,12,8167,2.7404,0.00123045
2025-05-20T01:24:10.358748,361,94,MultiStep+Ex,5.5,6.0,-0.5711,0.2000,,7095,12,7107,2.6781,0.00107145
2025-05-20T01:24:10.372056,362,351,MultiStep+Ex,7.0,7.0,-0.0760,0.2000,,7583,12,7595,2.6482,0.00114465
2025-05-20T01:24:10.600301,370,449,MultiStep+Ex,6.5,6.0,-0.5764,0.2000,,7627,12,7639,2.4638,0.00115125
2025-05-20T01:24:10.608288,363,259,MultiStep+Ex,7.0,6.5,-0.5747,0.2000,,7463,12,7475,2.8795,0.00112665
2025-05-20T01:24:10.696558,461,336,SingleStep-NoEx,7.0,6.0,-1.0055,0.2000,,552,3,555,0.5309,0.00008460
2025-05-20T01:24:10.702960,457,70,SingleStep-NoEx,5.5,4.0,-1.5045,0.2000,,443,3,446,0.5817,0.00006825
2025-05-20T01:24:10.714145,367,533,MultiStep+Ex,7.0,6.0,-1.0714,0.2000,,7123,12,7135,2.7319,0.00107565
2025-05-20T01:24:10.790250,374,499,MultiStep+Ex,6.5,6.0,-0.5723,0.2000,,7215,12,7227,2.5200,0.00108945
2025-05-20T01:24:10.804035,456,570,SingleStep-NoEx,5.0,4.5,-0.5054,0.2000,,533,3,536,0.7020,0.00008175
2025-05-20T01:24:10.805896,460,429,SingleStep+Ex,7.5,6.0,-1.5204,0.2000,,2040,3,2043,0.6489,0.00030780
2025-05-20T01:24:10.826440,372,21,MultiStep+Ex,5.5,6.0,-0.5720,0.2000,,7191,12,7203,2.6338,0.00108585
2025-05-20T01:24:10.827349,369,351,MultiStep+Ex,7.0,7.0,-0.0760,0.2000,,7583,12,7595,2.8450,0.00114465
2025-05-20T01:24:10.831951,359,234,MultiStep+Ex,6.5,6.0,-0.5718,0.2000,,7171,12,7183,3.1670,0.00108285
2025-05-20T01:24:10.873178,373,231,MultiStep+Ex,5.5,7.0,-1.5810,0.2000,,8087,12,8099,2.6768,0.00122025
2025-05-20T01:24:11.011034,371,333,MultiStep+Ex,5.5,4.0,-1.5697,0.2000,,6963,12,6975,2.8318,0.00105165
2025-05-20T01:24:11.027897,379,498,MultiStep+Ex,6.0,6.5,-0.5695,0.2000,,6939,12,6951,2.3668,0.00104805
2025-05-20T01:24:11.135854,375,363,MultiStep+Ex,5.5,5.0,-0.5725,0.2000,,7239,12,7251,2.6265,0.00109305
2025-05-20T01:24:11.189613,377,79,MultiStep+Ex,7.0,5.0,-2.0730,0.2000,,7291,12,7303,2.5730,0.00110085
2025-05-20T01:24:11.230496,385,726,MultiStep+Ex,8.0,7.5,-0.5764,0.2000,,7627,12,7639,2.1604,0.00115125
2025-05-20T01:24:11.450099,387,262,MultiStep+Ex,6.0,6.0,-0.0751,0.2000,,7499,12,7511,2.3674,0.00113205
2025-05-20T01:24:11.481291,382,457,MultiStep+Ex,6.5,5.0,-1.5708,0.2000,,7063,12,7075,2.5639,0.00106665
2025-05-20T01:24:11.483702,381,421,MultiStep+Ex,6.5,7.0,-0.5732,0.2000,,7307,12,7319,2.5760,0.00110325
2025-05-20T01:24:11.497160,376,64,MultiStep+Ex,6.0,6.0,-0.0757,0.2000,,7559,12,7571,2.8932,0.00114105
2025-05-20T01:24:11.539397,384,149,MultiStep+Ex,7.0,6.5,-0.5733,0.2000,,7319,12,7331,2.4844,0.00110505
2025-05-20T01:24:11.551742,380,763,MultiStep+Ex,6.0,5.0,-1.0697,0.2000,,6955,12,6967,2.8349,0.00105045
2025-05-20T01:24:11.665018,389,154,MultiStep+Ex,6.5,7.0,-0.5782,0.2000,,7807,12,7819,2.5533,0.00117825
2025-05-20T01:24:11.705804,400,128,MultiStep+Ex,5.5,5.0,-0.5730,0.2000,,7287,12,7299,2.3851,0.00110025
2025-05-20T01:24:11.729490,407,753,MultiStep+Ex,7.0,3.0,-4.0715,0.2000,,7139,12,7151,2.3639,0.00107805
2025-05-20T01:24:11.740513,391,371,MultiStep+Ex,5.5,6.0,-0.5739,0.2000,,7375,12,7387,2.6168,0.00111345
2025-05-20T01:24:11.762934,393,437,MultiStep+Ex,6.5,6.0,-0.5770,0.2000,,7687,12,7699,2.5392,0.00116025
2025-05-20T01:24:11.804615,403,118,MultiStep+Ex,6.0,6.0,-0.0725,0.2000,,7235,12,7247,2.4644,0.00109245
2025-05-20T01:24:11.839517,398,102,MultiStep+Ex,6.0,6.0,-0.0724,0.2000,,7223,12,7235,2.5402,0.00109065
2025-05-20T01:24:11.842881,423,182,MultiStep+Ex,6.0,4.5,-1.5838,0.2000,,8367,12,8379,2.2595,0.00126225
2025-05-20T01:24:11.868478,386,786,MultiStep+Ex,5.0,4.0,-1.0720,0.2000,,7187,12,7199,2.7882,0.00108525
